model,config,filename,prediction,word_count,temporal_count,accident_affirmed,accident_negated,event_count,benign_count,temporal_matched,accident_affirmed_kw,event_matched,answer
LLaVA-OV,G4_temporal_f0_llava,Negative_Videos_v40_adv.mp4,,22,0,4,0,0,0,,debris; fire; smoke; explosion,,"Yes, there is a significant explosion or fire in the center of the intersection, causing a large cloud of smoke and debris."
LLaVA-OV,G4_temporal_f0_llava,Negative_Videos_v41_adv.mp4,,29,0,1,0,0,0,,accident,,"Yes, there is a road accident involving a red car and another vehicle, and a 911 caller reports a vehicle driving eastbound on the northbound side of the highway."
LLaVA-OV,G4_temporal_f0_llava,Negative_Videos_v42_adv.mp4,,23,0,1,0,0,0,,accident,,"Yes, there is a red car that appears to be involved in an accident or is stationary in the middle of the road."
LLaVA-OV,G4_temporal_f0_llava,Negative_Videos_v43_adv.mp4,,23,0,3,0,0,0,,accident; smoke; anomaly,,"Yes, there is a small cloud of smoke or dust in the center of the road, indicating a possible road accident or anomaly."
LLaVA-OV,G4_temporal_f0_llava,Negative_Videos_v44_adv.mp4,,23,0,1,0,0,0,,accident,,"Yes, there is a red car that appears to be involved in an accident or is stuck in the middle of the intersection."
LLaVA-OV,G4_temporal_f0_llava,Negative_Videos_v46_adv.mp4,,16,0,3,0,0,0,,crash; debris; smoke,,"Yes, there is a red car that has crashed into the median, causing smoke and debris."
LLaVA-OV,G4_temporal_f0_llava,Negative_Videos_v47_adv.mp4,,20,0,3,0,0,0,,accident; debris; anomaly,,"Yes, there is a significant amount of dust or debris in the air, indicating a possible road accident or anomaly."
LLaVA-OV,G4_temporal_f0_llava,Negative_Videos_v48_adv.mp4,,14,0,2,0,0,0,,crash; explosion,,"Yes, there is a significant explosion or crash in the center of the intersection."
LLaVA-OV,G4_temporal_f0_llava,Negative_Videos_v49_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
LLaVA-OV,G4_temporal_f0_llava,Negative_Videos_v4_adv.mp4,,23,0,1,0,0,0,,accident,,"Yes, there is a red car that appears to be involved in an accident or is stationary in the middle of the road."
LLaVA-OV,G4_temporal_f0_llava,Negative_Videos_v51_adv.mp4,,18,0,2,0,0,0,,accident; smoke,,"Yes, there is a red car that appears to be involved in an accident or breakdown, emitting smoke."
LLaVA-OV,G4_temporal_f0_llava,Negative_Videos_v5_adv.mp4,,20,0,3,0,0,0,,crash; debris; smoke,,"Yes, there is a red car that has crashed into the median, causing a significant amount of smoke and debris."
LLaVA-OV,G4_temporal_f0_llava,Negative_Videos_v6_adv.mp4,,22,0,1,0,0,0,,debris,,"Yes, there is a noticeable red object on the ground near the center of the frame, possibly a car part or debris."
LLaVA-OV,G4_temporal_f0_llava,Negative_Videos_v7_adv.mp4,,20,0,3,0,0,0,,crash; debris; smoke,,"Yes, there is a red car that has crashed into the median, causing a significant amount of smoke and debris."
LLaVA-OV,G4_temporal_f0_llava,Negative_Videos_v8_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
LLaVA-OV,G4_temporal_f0_llava,Negative_Videos_v9_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-02-06-09-34-41_486__m090_streamer_m090_w_cam_50_k_video_part11_adv.mp4,,17,0,3,0,0,0,,accident; overturned; smoke,,"Yes, there is a significant accident involving a red car that has overturned and is emitting smoke."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-02-06-10-49-41_491__m090_streamer_m090_n_cam_16_k_video_part13_adv.mp4,,19,0,2,0,0,0,,accident; smoke,,"Yes, there is a red car that appears to be involved in an accident, with smoke rising from it."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-02-06-10-49-41_491__m090_streamer_m090_n_cam_16_k_video_part15_adv.mp4,,19,0,2,0,0,0,,accident; smoke,,"Yes, there is a red car that appears to be involved in an accident, with smoke rising from it."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-02-06-10-49-41_491__m090_streamer_m090_n_cam_16_k_video_part7_adv.mp4,,17,0,2,0,0,0,,accident; anomaly,,"Yes, there is a red car that appears to be involved in a road accident or anomaly."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-02-06-10-49-41_491__m090_streamer_m090_w_cam_16_b_video_part10_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-02-06-10-49-41_491__m090_streamer_m090_w_cam_16_b_video_part3_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-02-07-11-49-41_591__m090_streamer_m090_n_cam_16_k_video_part5_adv.mp4,,18,0,2,0,0,0,,accident; smoke,,"Yes, there is a red vehicle that appears to be involved in an accident or breakdown, emitting smoke."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-02-07-11-49-41_591__m090_streamer_m090_w_cam_16_b_video_part6_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-02-07-11-49-41_591__m090_streamer_m090_w_cam_16_b_video_part8_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-02-07-17-34-41_614__m090_streamer_m090_n_cam_16_k_video_part12_adv.mp4,,19,0,3,0,0,0,,accident; overturned; on its side,,"Yes, there is a significant accident involving a red car that has overturned and is lying on its side."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-02-07-17-34-41_614__m090_streamer_m090_n_cam_16_k_video_part3_adv.mp4,,21,0,3,0,0,0,,accident; debris; smoke,,"Yes, there is a red car that appears to be involved in an accident, with smoke and debris visible around it."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-02-12-17-16-08_291__m090_streamer_m090_n_cam_16_k_video_part6_adv.mp4,,17,0,2,0,0,0,,accident; anomaly,,"Yes, there is a red car that appears to be involved in a road accident or anomaly."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-02-12-17-16-08_291__m090_streamer_m090_w_cam_50_k_video_part14_adv.mp4,,25,0,3,0,0,0,,accident; overturned; on its side,,"Yes, there is a significant accident involving a red car that has overturned and is lying on its side in the center of the road."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-02-16-08-31-08_640__m090_streamer_m090_n_cam_16_k_video_part9_adv.mp4,,16,0,3,0,0,0,,overturned; debris; smoke,,"Yes, there is a red car that is overturned on the road, causing smoke and debris."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-02-16-08-31-08_640__m090_streamer_m090_o_cam_50_m_video_part14_adv.mp4,,21,0,3,0,0,0,,crash; debris; smoke,,"Yes, there is a red car that has crashed into the central barrier, causing a significant amount of smoke and debris."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-02-16-08-31-08_640__m090_streamer_m090_w_cam_16_b_video_part14_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-02-16-08-31-08_640__m090_streamer_m090_w_cam_50_k_video_part11_adv.mp4,,25,0,4,0,0,0,,accident; debris; smoke; anomaly,,"Yes, there is a red car that appears to be involved in an accident or anomaly, as indicated by the smoke and debris around it."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-02-16-08-31-08_640__m090_streamer_m090_w_cam_50_k_video_part20_adv.mp4,,21,0,2,0,0,0,,overturned; on its side,,"Yes, there is a red car that has overturned and is lying on its side in the center of the road."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-02-16-15-46-08_669__m090_streamer_m090_o_cam_50_m_video_part10_adv.mp4,,17,0,3,0,0,0,,accident; overturned; smoke,,"Yes, there is a significant accident involving a red car that has overturned and is emitting smoke."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-02-16-15-46-08_669__m090_streamer_m090_w_cam_50_k_video_part12_adv.mp4,,16,0,3,0,0,0,,accident; overturned; smoke,,"Yes, there is a significant accident involving a car that has overturned and is emitting smoke."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-02-27-17-16-08_1731__m090_streamer_m090_n_cam_16_k_video_part8_adv.mp4,,19,0,2,0,0,0,,accident; smoke,,"Yes, there is a red car that appears to be involved in an accident, with smoke rising from it."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-02-27-17-16-08_1731__m090_streamer_m090_w_cam_16_b_video_part7_adv.mp4,,18,0,2,0,0,0,,accident; anomaly,,"Yes, there is a significant anomaly in the road surface, possibly due to an accident or construction work."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-06-06-58-04_334__m090_streamer_m090_n_cam_16_k_video_part12_adv.mp4,,17,0,3,0,0,0,,accident; overturned; smoke,,"Yes, there is a significant accident involving a red car that has overturned and is emitting smoke."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-06-06-58-04_334__m090_streamer_m090_o_cam_50_m_video_part2_adv.mp4,,16,0,1,0,0,0,,accident,,"Yes, there is a significant accident involving a red car and multiple people on the road."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-06-06-58-04_334__m090_streamer_m090_w_cam_16_b_video_part14_adv.mp4,,24,0,2,0,0,0,,accident; debris,,"Yes, there is a large pile of debris on the grassy area next to the road, indicating a possible road accident or construction work."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-09-06-28-04_620__m090_streamer_m090_o_cam_50_m_video_part12_adv.mp4,,25,0,3,0,0,0,,accident; overturned; on its side,,"Yes, there is a significant accident involving a red car that has overturned and is lying on its side in the middle of the highway."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-09-06-28-04_620__m090_streamer_m090_o_cam_50_m_video_part7_adv.mp4,,25,0,3,0,0,0,,accident; overturned; on its side,,"Yes, there is a significant accident involving a red car that has overturned and is lying on its side in the middle of the highway."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-09-06-28-04_620__m090_streamer_m090_w_cam_16_b_video_part8_adv.mp4,,19,0,1,0,0,0,,crash,,"Yes, there is a red car that has crashed into a barrier on the right side of the road."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-09-06-28-04_620__m090_streamer_m090_w_cam_50_k_video_part6_adv.mp4,,21,0,2,0,0,0,,overturned; on its side,,"Yes, there is a red car that has overturned and is lying on its side in the center of the road."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-09-08-43-04_629__m090_streamer_m090_n_cam_16_k_video_part10_adv.mp4,,23,0,4,0,0,0,,accident; debris; smoke; anomaly,,"Yes, there is a red car that appears to be involved in an accident or anomaly, as indicated by the smoke and debris."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-09-08-43-04_629__m090_streamer_m090_w_cam_16_b_video_part7_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-09-17-28-04_664__m090_streamer_m090_o_cam_50_m_video_part13_adv.mp4,,16,0,3,0,0,0,,accident; overturned; smoke,,"Yes, there is a significant accident involving a red car that is overturned and emitting smoke."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-09-17-28-04_664__m090_streamer_m090_w_cam_16_b_video_part11_adv.mp4,,22,0,3,0,0,0,,accident; overturned; on its side,,"Yes, there is a significant accident involving a vehicle that has overturned and is lying on its side in the grassy area."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-09-17-28-04_664__m090_streamer_m090_w_cam_50_k_video_part16_adv.mp4,,25,0,3,0,0,0,,accident; smoke; anomaly,,"Yes, there is a red car that appears to be involved in an accident or anomaly, as it is seen upside down and emitting smoke."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-14-06-28-04_1100__m090_streamer_m090_o_cam_50_m_video_part9_adv.mp4,,25,0,3,0,0,0,,accident; overturned; on its side,,"Yes, there is a significant accident involving a red car that has overturned and is lying on its side in the middle of the highway."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-14-06-28-04_1100__m090_streamer_m090_w_cam_16_b_video_part9_adv.mp4,,17,0,2,0,0,0,,accident; anomaly,,"Yes, there is a significant anomaly in the road surface, possibly due to an accident or construction."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-14-06-28-04_1100__m090_streamer_m090_w_cam_50_k_video_part8_adv.mp4,,24,0,3,0,0,0,,accident; overturned; on its side,,"Yes, there is a significant accident involving a car that has overturned and is lying on its side in the middle of the road."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-14-11-43-04_1121__m090_streamer_m090_o_cam_50_m_video_part10_adv.mp4,,17,0,3,0,0,0,,accident; overturned; smoke,,"Yes, there is a significant accident involving a red car that has overturned and is emitting smoke."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-14-11-43-04_1121__m090_streamer_m090_w_cam_16_b_video_part9_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-14-15-28-04_1136__m090_streamer_m090_o_cam_50_m_video_part14_adv.mp4,,17,0,3,0,0,0,,accident; overturned; smoke,,"Yes, there is a significant accident involving a red car that has overturned and is emitting smoke."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-14-15-28-04_1136__m090_streamer_m090_w_cam_50_k_video_part6_adv.mp4,,26,0,1,0,0,0,,accident,,"Yes, there is a red car that appears to be involved in an accident or breakdown, and a blue car is seen driving on the road."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-14-18-13-04_1147__m090_streamer_m090_w_cam_16_b_video_part1_adv.mp4,,17,0,2,0,0,0,,accident; crash,,"Yes, there is a significant accident involving a red car that has crashed into a grassy area."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-17-06-43-04_1389__m090_streamer_m090_n_cam_16_k_video_part12_adv.mp4,,23,0,3,0,0,0,,accident; smoke; anomaly,,"Yes, there is a significant amount of smoke or dust rising from the center of the road, indicating a possible accident or anomaly."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-17-06-43-04_1389__m090_streamer_m090_n_cam_16_k_video_part8_adv.mp4,,18,0,2,0,0,0,,accident; smoke,,"Yes, there is a red car that appears to be involved in an accident or breakdown, emitting smoke."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-17-06-43-04_1389__m090_streamer_m090_o_cam_50_m_video_part9_adv.mp4,,25,0,3,0,0,0,,accident; overturned; on its side,,"Yes, there is a significant accident involving a red car that has overturned and is lying on its side in the middle of the highway."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-17-06-43-04_1389__m090_streamer_m090_w_cam_16_b_video_part1_adv.mp4,,16,0,1,0,0,0,,crash,,"Yes, there is a red car that has crashed into a grassy area near the road."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-17-14-43-04_1421__m090_streamer_m090_n_cam_16_k_video_part3_adv.mp4,,21,0,2,0,0,0,,accident; smoke,,"Yes, there is a red car that appears to be involved in an accident, with smoke or dust rising from it."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-17-14-43-04_1421__m090_streamer_m090_w_cam_16_b_video_part8_adv.mp4,,23,0,3,0,0,0,,accident; overturned; on its side,,"Yes, there is a significant accident involving a red car that has overturned and is lying on its side in the grassy area."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-17-17-28-04_1432__m090_streamer_m090_o_cam_50_m_video_part13_adv.mp4,,17,0,3,0,0,0,,accident; overturned; fire,,"Yes, there is a significant accident involving a red car that has overturned and is on fire."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-21-07-58-04_1778__m090_streamer_m090_w_cam_50_k_video_part2_adv.mp4,,17,0,3,0,0,0,,crash; debris; smoke,,"Yes, there is a red car that has crashed into the central barrier, causing smoke and debris."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-21-17-43-04_1817__m090_streamer_m090_o_cam_50_m_video_part14_adv.mp4,,25,0,3,0,0,0,,accident; overturned; on its side,,"Yes, there is a significant accident involving a red car that has overturned and is lying on its side in the middle of the highway."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-21-18-28-04_1820__m090_streamer_m090_n_cam_16_k_video_part3_adv.mp4,,19,0,3,0,0,0,,accident; overturned; on its side,,"Yes, there is a significant accident involving a red car that has overturned and is lying on its side."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-21-18-28-04_1820__m090_streamer_m090_o_cam_50_m_video_part4_adv.mp4,,25,0,3,0,0,0,,accident; overturned; on its side,,"Yes, there is a significant accident involving a red car that has overturned and is lying on its side in the middle of the road."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-21-18-28-04_1820__m090_streamer_m090_w_cam_16_b_video_part18_adv.mp4,,19,0,3,0,0,0,,accident; overturned; on its side,,"Yes, there is a significant accident involving a red car that has overturned and is lying on its side."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-21-18-28-04_1820__m090_streamer_m090_w_cam_16_b_video_part6_adv.mp4,,19,0,3,0,0,0,,accident; overturned; on its side,,"Yes, there is a significant accident involving a red car that has overturned and is lying on its side."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-21-18-28-04_1820__m090_streamer_m090_w_cam_50_k_video_part6_adv.mp4,,17,0,2,0,0,0,,accident; debris,,"Yes, there is a significant accident involving a red car and another vehicle, with debris scattered around."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-22-10-43-04_1885__m090_streamer_m090_n_cam_16_k_video_part13_adv.mp4,,18,0,2,0,0,0,,accident; smoke,,"Yes, there is a red car that appears to be involved in an accident or breakdown, emitting smoke."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-22-10-43-04_1885__m090_streamer_m090_w_cam_16_b_video_part11_adv.mp4,,20,0,0,0,0,0,,,,"Yes, there is a large patch of bare earth or a pothole on the grassy area next to the road."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-22-17-43-04_1913__m090_streamer_m090_n_cam_16_k_video_part15_adv.mp4,,16,0,3,0,0,0,,crash; debris; smoke,,"Yes, there is a red car that has crashed into the median, causing smoke and debris."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-22-17-43-04_1913__m090_streamer_m090_w_cam_16_b_video_part17_adv.mp4,,16,0,3,0,0,0,,accident; overturned; smoke,,"Yes, there is a significant accident involving a vehicle that has overturned and is emitting smoke."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-22-17-43-04_1913__m090_streamer_m090_w_cam_16_b_video_part3_adv.mp4,,19,0,2,0,0,0,,accident; crash,,"Yes, there is a significant accident involving a red car that has crashed into a barrier or another vehicle."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-25-14-58-04_2190__m090_streamer_m090_w_cam_50_k_video_part7_adv.mp4,,21,0,1,0,0,0,,overturned,,"Yes, there is a red car that is overturned and stationary in the center of the road, creating a significant obstruction."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-27-07-13-04_2347__m090_streamer_m090_w_cam_50_k_video_part3_adv.mp4,,17,0,3,0,0,0,,accident; overturned; smoke,,"Yes, there is a significant accident involving a red car that has overturned and is emitting smoke."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-31-18-28-04_2776__m090_streamer_m090_o_cam_50_m_video_part7_adv.mp4,,24,0,4,0,0,0,,accident; crash; debris; smoke,,"Yes, there is a significant accident involving a red car that has crashed into the median, causing a large amount of debris and smoke."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-03-31-18-28-04_2776__m090_streamer_m090_w_cam_50_k_video_part5_adv.mp4,,21,0,2,0,0,0,,accident; overturned,,"Yes, there is a significant accident involving a red car that has overturned and is causing a large cloud of dust."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-04-01-07-43-04_2829__m090_streamer_m090_w_cam_16_b_video_part1_adv.mp4,,20,0,1,0,0,0,,crash,,"Yes, there is a red car that has crashed into a grassy area on the right side of the road."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-04-03-06-28-04_3016__m090_streamer_m090_n_cam_16_k_video_part5_adv.mp4,,18,0,2,0,0,0,,crash; anomaly,,"Yes, there is a significant anomaly involving a vehicle that has crashed into the side of the road."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-04-03-06-28-04_3016__m090_streamer_m090_w_cam_16_b_video_part19_adv.mp4,,25,0,5,0,0,0,,accident; collision; debris; impact; anomaly,,"Yes, there is a significant impact or collision that causes a large cloud of dust or debris to rise, indicating a road accident or anomaly."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-04-03-06-28-04_3016__m090_streamer_m090_w_cam_50_k_video_part15_adv.mp4,,19,0,3,0,0,0,,accident; overturned; on its side,,"Yes, there is a significant accident involving a red car that has overturned and is lying on its side."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-04-04-08-28-04_3120__m090_streamer_m090_o_cam_50_m_video_part7_adv.mp4,,15,0,4,0,0,0,,accident; overturned; damage; damaged,,"Yes, there is a significant accident involving a red car that is overturned and damaged."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-04-04-08-28-04_3120__m090_streamer_m090_w_cam_50_k_video_part2_adv.mp4,,23,0,2,0,0,0,,accident; smoke,,"Yes, there is a red car that appears to be involved in an accident or breakdown, with smoke or dust rising from it."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-04-08-06-28-04_3496__m090_streamer_m090_n_cam_16_k_video_part4_adv.mp4,,15,0,1,0,0,0,,accident,,"Yes, there is a significant accident involving a red car and a large white truck."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-04-08-21-58-04_3558__m090_streamer_m090_n_cam_16_k_video_part11_adv.mp4,,18,0,3,0,0,0,,accident; overturned; on its side,,"Yes, there is a significant accident involving a vehicle that has overturned and is lying on its side."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-04-10-12-43-04_3713__m090_streamer_m090_o_cam_50_m_video_part17_adv.mp4,,17,0,3,0,0,0,,accident; overturned; smoke,,"Yes, there is a significant accident involving a red car that has overturned and is emitting smoke."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-04-10-12-43-04_3713__m090_streamer_m090_w_cam_50_k_video_part14_adv.mp4,,25,0,3,0,0,0,,accident; overturned; on its side,,"Yes, there is a significant accident involving a red car that has overturned and is lying on its side in the center of the road."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-04-21-18-43-04_4793__m090_streamer_m090_n_cam_16_k_video_part12_adv.mp4,,20,0,3,0,0,0,,accident; debris; smoke,,"Yes, there is a red car that appears to be involved in an accident or breakdown, emitting smoke and debris."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-04-21-18-43-04_4793__m090_streamer_m090_o_cam_50_m_video_part5_adv.mp4,,23,0,3,0,0,0,,accident; smoke; anomaly,,"Yes, there is a significant amount of smoke or dust rising from the center of the road, indicating a possible accident or anomaly."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-04-21-18-43-04_4793__m090_streamer_m090_w_cam_50_k_video_part19_adv.mp4,,22,0,3,0,0,0,,crash; overturned; debris,,"Yes, there is a red car that has crashed into the median and is overturned, causing a cloud of dust and debris."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-04-23-06-28-04_4936__m090_streamer_m090_o_cam_50_m_video_part10_adv.mp4,,16,0,1,0,0,0,,accident,,"Yes, there is a significant accident involving a red car and multiple people on the road."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-04-23-06-28-04_4936__m090_streamer_m090_w_cam_16_b_video_part19_adv.mp4,,16,0,1,0,0,0,,crash,,"Yes, there is a red car that has crashed into a grassy area near the road."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-04-23-20-13-04_4991__m090_streamer_m090_n_cam_16_k_video_part12_adv.mp4,,16,0,2,0,0,0,,accident; crash,,"Yes, there is a significant accident involving a red car that has crashed into the track."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-04-23-20-13-04_4991__m090_streamer_m090_o_cam_50_m_video_part9_adv.mp4,,24,0,3,0,0,0,,accident; overturned; on its side,,"Yes, there is a significant accident involving a car that has overturned and is lying on its side in the middle of the road."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_06_2022-04-23-20-13-04_4991__m090_streamer_m090_w_cam_50_k_video_part9_adv.mp4,,25,0,3,0,0,0,,accident; overturned; on its side,,"Yes, there is a significant accident involving a red car that has overturned and is lying on its side in the middle of the road."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_07_2021-12-14-07-38-15_39__s110_streamer_s110_n_cam_16_b_video_part6_adv.mp4,,17,0,2,0,0,0,,accident; anomaly,,"Yes, there is a significant anomaly in the road, possibly due to a road accident or obstruction."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_07_2021-12-14-07-38-15_39__s110_streamer_s110_s1_cam_8_b_video_part20_adv.mp4,,19,0,3,0,0,0,,accident; overturned; on its side,,"Yes, there is a significant accident involving a red car that has overturned and is lying on its side."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_07_2022-02-10-07-25-57_59__s110_streamer_s110_n_cam_16_b_video_part3_adv.mp4,,15,0,4,0,0,0,,accident; overturned; damage; damaged,,"Yes, there is a significant accident involving a red car that is overturned and damaged."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_07_2022-02-10-07-25-57_59__s110_streamer_s110_n_cam_50_m_video_part5_adv.mp4,,21,0,2,0,0,0,,overturned; on its side,,"Yes, there is a red car that has overturned and is lying on its side in the middle of the road."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_07_2022-02-10-14-25-57_87__s110_streamer_s110_n_cam_16_b_video_part2_adv.mp4,,21,0,3,0,0,0,,accident; debris; smoke,,"Yes, there is a red car that appears to be involved in an accident, with smoke and debris visible around it."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_07_2022-02-10-14-25-57_87__s110_streamer_s110_n_cam_50_m_video_part11_adv.mp4,,19,0,1,0,0,0,,crash,,"Yes, there is a red car that has crashed into a barrier on the right side of the road."
LLaVA-OV,G4_temporal_f0_llava,compressed_data_log_ws_07_2022-02-10-14-25-57_87__s110_streamer_s110_n_cam_50_m_video_part5_adv.mp4,,20,0,1,0,0,0,,crash,,"Yes, there is a red car that has crashed into the side of the road, creating a cloud of dust."
